Currency,Date,ASIN,Ad Group Name,Campaign Name,Channel,Headline,Profile Name,Avg CPC,Avg Pos.,Clicks,Conv. Rate,Conversions,Cost,Cost/Conv.,CTR,Impressions,Profit,Rev.,Rev./Conv.,ROI,1 day,1 day same sku,14 days,14 days same sku,30 day,30 day same sku,7 days,7 days same sku,conversions,new to brand order rate,new to brand orders,new to brand percentage,new to brand units,new to brand units percentage,page views,uc conv,units 1 day,units 14 day,units 30 day,units 7 day
Currency by profile,2019-09-07,B07M6FLDW1,AdGroup1,Huggies Diapers_SSA_Brand_Exact_ Size 6 Diapers _ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 6 (35+ lb.), 96 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,3.1420000712076823,0,15.0,1.066666666667,16.0,47.130001068115234,2.945625066757202,0.004375729288,3428.0,546.320011138916,593.4500122070312,37.09062576293945,12.59176742536755,11.0,8.0,16.0,11.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,17.0,15.0
Currency by profile,2019-09-08,B07M6FLDW1,AdGroup1,Huggies Diapers_SSA_Brand_Exact_ Size 6 Diapers _ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 6 (35+ lb.), 96 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,2.815999984741211,0,10.0,0.9,9.0,28.15999984741211,3.128888871934679,0.003955696203,2528.0,353.63998794555664,381.79998779296875,42.422220865885414,13.558238276342037,8.0,6.0,9.0,7.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,10.0,9.0
Currency by profile,2019-09-09,B07M6FLDW1,AdGroup1,Huggies Diapers_SSA_Brand_Exact_ Size 6 Diapers _ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 6 (35+ lb.), 96 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,3.512500047683716,0,8.0,0.375,3.0,28.100000381469727,9.366666793823242,0.003023431595,2646.0,85.48000144958496,113.58000183105469,37.86000061035156,4.041992892852554,3.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0
Currency by profile,2019-09-06,B07MKYKPCK,AdGroup1,Huggies Diapers_SSA_Brand_Exact_ Little Snugglers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 3 (fits 16-28 lb.), 156 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0.949999988079071,0,1.0,0,0,0.949999988079071,0,0.142857142857,7.0,-0.949999988079071,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-07,B07MKYKPCK,AdGroup1,Huggies Diapers_SSA_Brand_Exact_ Little Snugglers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 3 (fits 16-28 lb.), 156 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,8.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-08,B07MKYKPCK,AdGroup1,Huggies Diapers_SSA_Brand_Exact_ Little Snugglers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 3 (fits 16-28 lb.), 156 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,20.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-09,B07MKYKPCK,AdGroup1,Huggies Diapers_SSA_Brand_Exact_ Little Snugglers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 3 (fits 16-28 lb.), 156 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,15.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-06,B07MDRNHYC,AdGroup1,Huggies Diapers_SSA_Brand_Exact_ Little Snugglers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 4 (up to 22-37 lb.), 140 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,6.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-07,B07MDRNHYC,AdGroup1,Huggies Diapers_SSA_Brand_Exact_ Little Snugglers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 4 (up to 22-37 lb.), 140 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,1.559999942779541,0,1.0,0,0,1.559999942779541,0,0.111111111111,9.0,-1.559999942779541,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-08,B07MDRNHYC,AdGroup1,Huggies Diapers_SSA_Brand_Exact_ Little Snugglers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 4 (up to 22-37 lb.), 140 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,9.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-09,B07MDRNHYC,AdGroup1,Huggies Diapers_SSA_Brand_Exact_ Little Snugglers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 4 (up to 22-37 lb.), 140 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,5.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-06,B07MRQ9PKY,AdGroup1,Huggies Diapers_SSA_Brand_Exact_ Little Snugglers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 5 (fits 27+ lb.), 120 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-07,B07MRQ9PKY,AdGroup1,Huggies Diapers_SSA_Brand_Exact_ Little Snugglers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 5 (fits 27+ lb.), 120 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-08,B07MRQ9PKY,AdGroup1,Huggies Diapers_SSA_Brand_Exact_ Little Snugglers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 5 (fits 27+ lb.), 120 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-09,B07MRQ9PKY,AdGroup1,Huggies Diapers_SSA_Brand_Exact_ Little Snugglers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 5 (fits 27+ lb.), 120 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-06,B07M6FLDW1,AdGroup1,Huggies Diapers_SSA_Brand_Exact_ Little Snugglers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 6 (35+ lb.), 96 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,6.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-07,B07M6FLDW1,AdGroup1,Huggies Diapers_SSA_Brand_Exact_ Little Snugglers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 6 (35+ lb.), 96 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,11.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-08,B07M6FLDW1,AdGroup1,Huggies Diapers_SSA_Brand_Exact_ Little Snugglers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 6 (35+ lb.), 96 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,5.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-09,B07M6FLDW1,AdGroup1,Huggies Diapers_SSA_Brand_Exact_ Little Snugglers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 6 (35+ lb.), 96 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,10.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-06,B07M6FLDW1,AdGroup1,Huggies Diapers_SSA_Brand_Phrase_ Little Snugglers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 6 (35+ lb.), 96 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,1.865999984741211,0,5.0,0.6,3.0,9.329999923706055,3.109999974568685,0.357142857143,14.0,177.06999397277832,186.39999389648438,62.133331298828125,19.978563281964394,3.0,3.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0
Currency by profile,2019-09-07,B07M6FLDW1,AdGroup1,Huggies Diapers_SSA_Brand_Phrase_ Little Snugglers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 6 (35+ lb.), 96 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,12.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-08,B07M6FLDW1,AdGroup1,Huggies Diapers_SSA_Brand_Phrase_ Little Snugglers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 6 (35+ lb.), 96 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,22.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-09,B07M6FLDW1,AdGroup1,Huggies Diapers_SSA_Brand_Phrase_ Little Snugglers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 6 (35+ lb.), 96 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,12.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-06,B07MDRNHYC,AdGroup1,Huggies Diapers_SSA_Brand_Phrase_ Little Snugglers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 4 (up to 22-37 lb.), 140 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,2.0,0,1.0,1.0,1.0,2.0,2.0,0.022222222222,45.0,44.38999938964844,46.38999938964844,46.38999938964844,23.19499969482422,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Currency by profile,2019-09-07,B07MDRNHYC,AdGroup1,Huggies Diapers_SSA_Brand_Phrase_ Little Snugglers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 4 (up to 22-37 lb.), 140 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,1.7466665903727214,0,3.0,1.0,3.0,5.239999771118164,1.7466665903727214,0.1,30.0,111.81000328063965,117.05000305175781,39.01666768391927,22.33778781764727,3.0,2.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0
Currency by profile,2019-09-08,B07MDRNHYC,AdGroup1,Huggies Diapers_SSA_Brand_Phrase_ Little Snugglers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 4 (up to 22-37 lb.), 140 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,2.0,0,2.0,0.5,1.0,4.0,4.0,0.036363636364,55.0,42.38999938964844,46.38999938964844,46.38999938964844,11.59749984741211,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Currency by profile,2019-09-09,B07MDRNHYC,AdGroup1,Huggies Diapers_SSA_Brand_Phrase_ Little Snugglers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 4 (up to 22-37 lb.), 140 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,1.6166666348775227,0,3.0,0.666666666667,2.0,4.849999904632568,2.424999952316284,0.096774193548,31.0,87.9299988746643,92.77999877929688,46.38999938964844,19.129897031683715,1.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
Currency by profile,2019-09-06,B07MKYKPCK,AdGroup1,Huggies Diapers_SSA_Brand_Phrase_ Little Snugglers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 3 (fits 16-28 lb.), 156 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,2.4600000381469727,0,1.0,1.0,1.0,2.4600000381469727,2.4600000381469727,0.014925373134,67.0,43.13999843597412,45.599998474121094,45.599998474121094,18.53658445813273,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Currency by profile,2019-09-07,B07MKYKPCK,AdGroup1,Huggies Diapers_SSA_Brand_Phrase_ Little Snugglers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 3 (fits 16-28 lb.), 156 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,1.9249999523162842,0,2.0,0.5,1.0,3.8499999046325684,3.8499999046325684,0.039215686275,51.0,20.420000553131104,24.270000457763672,24.270000457763672,6.303896378948073,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Currency by profile,2019-09-08,B07MKYKPCK,AdGroup1,Huggies Diapers_SSA_Brand_Phrase_ Little Snugglers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 3 (fits 16-28 lb.), 156 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,8.520000457763672,0,1.0,3.0,3.0,8.520000457763672,2.8400001525878906,0.021739130435,46.0,109.13000106811523,117.6500015258789,39.21666717529297,13.808684883188334,3.0,2.0,3.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0
Currency by profile,2019-09-09,B07MKYKPCK,AdGroup1,Huggies Diapers_SSA_Brand_Phrase_ Little Snugglers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 3 (fits 16-28 lb.), 156 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,2.234999895095825,0,4.0,1.0,4.0,8.9399995803833,2.234999895095825,0.083333333333,48.0,174.8499937057495,183.7899932861328,45.9474983215332,20.558165762045018,3.0,3.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0
Currency by profile,2019-09-06,B07MRQ9PKY,AdGroup1,Huggies Diapers_SSA_Brand_Phrase_ Little Snugglers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 5 (fits 27+ lb.), 120 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,2.072499990463257,0,4.0,0.25,1.0,8.289999961853027,8.289999961853027,0.129032258065,31.0,15.720000267028809,24.010000228881836,24.010000228881836,2.8962605958221244,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Currency by profile,2019-09-07,B07MRQ9PKY,AdGroup1,Huggies Diapers_SSA_Brand_Phrase_ Little Snugglers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 5 (fits 27+ lb.), 120 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,1.8899999856948853,0,4.0,1.25,5.0,7.559999942779541,1.5119999885559081,0.173913043478,23.0,157.0799994468689,164.63999938964844,32.927999877929686,21.777777861876043,4.0,3.0,5.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,5.0
Currency by profile,2019-09-08,B07MRQ9PKY,AdGroup1,Huggies Diapers_SSA_Brand_Phrase_ Little Snugglers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 5 (fits 27+ lb.), 120 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,2.028666687011719,0,15.0,0.8,12.0,30.43000030517578,2.5358333587646484,0.208333333333,72.0,438.6100082397461,469.0400085449219,39.08666737874349,15.413736570523259,12.0,9.0,12.0,9.0,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0
Currency by profile,2019-09-09,B07MRQ9PKY,AdGroup1,Huggies Diapers_SSA_Brand_Phrase_ Little Snugglers_ 2.9.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 5 (fits 27+ lb.), 120 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,1.893333276112874,0,3.0,0.666666666667,2.0,5.679999828338623,2.8399999141693115,0.073170731707,41.0,88.30000352859497,93.9800033569336,46.9900016784668,16.545775738944407,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
Currency by profile,2019-09-06,B07M6FLDW1,AdGroup1,Huggies_SSA_Brand_Exact_Hispanic_1.24.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 6 (35+ lb.), 96 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,5.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-07,B07M6FLDW1,AdGroup1,Huggies_SSA_Brand_Exact_Hispanic_1.24.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 6 (35+ lb.), 96 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-06,B07MDRNHYC,AdGroup1,Huggies_SSA_Brand_Exact_Hispanic_1.24.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 4 (up to 22-37 lb.), 140 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-07,B07MDRNHYC,AdGroup1,Huggies_SSA_Brand_Exact_Hispanic_1.24.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 4 (up to 22-37 lb.), 140 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,7.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-08,B07MDRNHYC,AdGroup1,Huggies_SSA_Brand_Exact_Hispanic_1.24.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 4 (up to 22-37 lb.), 140 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-09,B07MDRNHYC,AdGroup1,Huggies_SSA_Brand_Exact_Hispanic_1.24.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 4 (up to 22-37 lb.), 140 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-06,B07MRQ9PKY,AdGroup1,Huggies_SSA_Brand_Exact_Hispanic_1.24.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 5 (fits 27+ lb.), 120 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-08,B07MRQ9PKY,AdGroup1,Huggies_SSA_Brand_Exact_Hispanic_1.24.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 5 (fits 27+ lb.), 120 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-09,B07MRQ9PKY,AdGroup1,Huggies_SSA_Brand_Exact_Hispanic_1.24.18,Amazon,"Huggies Little Snugglers Baby Diapers, Size 5 (fits 27+ lb.), 120 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-06,B07MYVX56H,AdGroup1,Huggies_SSA_Brand_Exact_Hispanic_1.24.18,Amazon,"HUGGIES Little Movers Diapers, Size 3 (16-28 lb.), 162 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,19.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-07,B07MYVX56H,AdGroup1,Huggies_SSA_Brand_Exact_Hispanic_1.24.18,Amazon,"HUGGIES Little Movers Diapers, Size 3 (16-28 lb.), 162 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,154.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-08,B07MYVX56H,AdGroup1,Huggies_SSA_Brand_Exact_Hispanic_1.24.18,Amazon,"HUGGIES Little Movers Diapers, Size 3 (16-28 lb.), 162 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,2.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Currency by profile,2019-09-09,B07MYVX56H,AdGroup1,Huggies_SSA_Brand_Exact_Hispanic_1.24.18,Amazon,"HUGGIES Little Movers Diapers, Size 3 (16-28 lb.), 162 Ct, Economy Plus Pack (Packaging May Vary)",Huggies - US - AMS_KCS_HG1_010,0,0,0,0,0,0,0,0,4.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
